image_name,query,ground_truth
pdf13_8.png,extract the beneficiary address in the Packing List document for the document name pdf13_8.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD 201 002
pdf13_9.png,extract the beneficiary address in the Packing List document for the document name pdf13_9.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD  201 002
pdf13_10.png,extract the beneficiary address in the Packing List document for the document name pdf13_10.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD  201 002
pdf13_11.png,extract the beneficiary address in the Packing List document for the document name pdf13_11.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD 201 002
pdf13_12.png,extract the beneficiary address in the Packing List document for the document name pdf13_12.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD  201 002
pdf13_13.png,extract the beneficiary address in the Packing List document for the document name pdf13_13.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD  201 002
pdf13_14.png,extract the beneficiary address in the Packing List document for the document name pdf13_14.png?,32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD 201 002
pdf13_15.png,extract the beneficiary address in the Packing List document for the document name pdf13_15.png?,E  32 KAVI NAGAR INDUSTRIAL AREA SECTOR  17 GHAZIABAD 201 002
pdf11_3.png,extract the invoice no in the Packing List document for the document name pdf11_3.png?,RPM - 199DT.09
pdf16_3.png,extract the invoice no in the Packing List document for the document name pdf16_3.png?,380938340
pdf12_3.png,extract the invoice no in the Packing List document for the document name pdf12_3.png?,EXP/1110
pdf10_3.png,extract the invoice no in the Packing List document for the document name pdf10_3.png?,IAE/GB/7/1213
11133_test_jun13_9.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_9.png?,TAX LMT/23-24/1454~13012024
11133_test_jun13_11.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_11.png?,LMFT/23-24/1454
11133_test_jun13_14.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_14.png?,LMT/23-24/1453
11133_test_jun13_16.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_16.png?,LMT/23-24/1453
11133_test_jun13_19.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_19.png?,LMT/23-24/1452
11133_test_jun13_20.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_20.png?,1452/23-24/)/
11133_test_jun13_21.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_21.png?,LMT/23-24/1452
11133_test_jun13_22.png,extract the invoice no in the Packing List document for the document name 11133_test_jun13_22.png?,0910 0810
pdf14_3.png,extract the invoice no in the Packing List document for the document name pdf14_3.png?,KAS - 143.
pdf15_3.png,extract the invoice no in the Packing List document for the document name pdf15_3.png?,EXP/1213/03/536
pdf13_3.png,extract the invoice no in the Packing List document for the document name pdf13_3.png?,08.06.130
pdf13_4.png,extract the invoice no in the Packing List document for the document name pdf13_4.png?,08.06.130
pdf13_5.png,extract the invoice no in the Packing List document for the document name pdf13_5.png?,08.06.130
pdf13_6.png,extract the invoice no in the Packing List document for the document name pdf13_6.png?,08.06.130
pdf13_7.png,extract the invoice no in the Packing List document for the document name pdf13_7.png?,08.06.130
pdf13_8.png,extract the invoice no in the Packing List document for the document name pdf13_8.png?,08.06.130
pdf13_9.png,extract the invoice no in the Packing List document for the document name pdf13_9.png?,08.06.130
pdf13_10.png,extract the invoice no in the Packing List document for the document name pdf13_10.png?,08.06.130
pdf13_11.png,extract the invoice no in the Packing List document for the document name pdf13_11.png?,08.06.130
pdf13_12.png,extract the invoice no in the Packing List document for the document name pdf13_12.png?,08.06.130
pdf13_13.png,extract the invoice no in the Packing List document for the document name pdf13_13.png?,08.06.130
pdf13_14.png,extract the invoice no in the Packing List document for the document name pdf13_14.png?,08.06.130
pdf13_15.png,extract the invoice no in the Packing List document for the document name pdf13_15.png?,08.06.130
pdf11_3.png,extract the date of invoice in the Packing List document for the document name pdf11_3.png?,10/01/2012
pdf16_3.png,extract the date of invoice in the Packing List document for the document name pdf16_3.png?,10/21/2013
pdf12_3.png,extract the date of invoice in the Packing List document for the document name pdf12_3.png?,03/23/2013
pdf10_3.png,extract the date of invoice in the Packing List document for the document name pdf10_3.png?,"12/22/2012,12/22/2012,"
11133_test_jun13_9.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_9.png?,13/01/2024
11133_test_jun13_11.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_11.png?,13.01.24
11133_test_jun13_12.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_12.png?,12/21/2023
11133_test_jun13_16.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_16.png?,"13,01.24"
11133_test_jun13_17.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_17.png?,12/21/2023
11133_test_jun13_20.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_20.png?,13/01/24
11133_test_jun13_21.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_21.png?,13.01.24
11133_test_jun13_22.png,extract the date of invoice in the Packing List document for the document name 11133_test_jun13_22.png?,12/21/2023
pdf14_3.png,extract the date of invoice in the Packing List document for the document name pdf14_3.png?,03/28/2013
pdf15_3.png,extract the date of invoice in the Packing List document for the document name pdf15_3.png?,"03/30/2013,03/30/2013,"
pdf13_3.png,extract the date of invoice in the Packing List document for the document name pdf13_3.png?,03/23/2013
pdf13_4.png,extract the date of invoice in the Packing List document for the document name pdf13_4.png?,03/23/2013
pdf13_5.png,extract the date of invoice in the Packing List document for the document name pdf13_5.png?,03/23/2013
pdf13_6.png,extract the date of invoice in the Packing List document for the document name pdf13_6.png?,03/23/2013
pdf13_7.png,extract the date of invoice in the Packing List document for the document name pdf13_7.png?,03/23/2013
pdf13_8.png,extract the date of invoice in the Packing List document for the document name pdf13_8.png?,03/23/2013
pdf13_9.png,extract the date of invoice in the Packing List document for the document name pdf13_9.png?,03/23/2013
pdf13_10.png,extract the date of invoice in the Packing List document for the document name pdf13_10.png?,03/23/2013
pdf13_11.png,extract the date of invoice in the Packing List document for the document name pdf13_11.png?,03/23/2013
pdf13_12.png,extract the date of invoice in the Packing List document for the document name pdf13_12.png?,03/23/2013
pdf13_13.png,extract the date of invoice in the Packing List document for the document name pdf13_13.png?,03/23/2013
pdf13_14.png,extract the date of invoice in the Packing List document for the document name pdf13_14.png?,03/23/2013
pdf13_15.png,extract the date of invoice in the Packing List document for the document name pdf13_15.png?,03/23/2013
pdf11_3.png,extract the iec no in the Packing List document for the document name pdf11_3.png?,0508036208~09988809068
pdf11_3.png,extract the consignee name in the Packing List document for the document name pdf11_3.png?,ATTN.MS.ARIANA REICHNGER M/S PASSPORT FASHION GMBH
pdf12_3.png,extract the consignee name in the Packing List document for the document name pdf12_3.png?,"MEGGITT ( NORTH HOLLYWOOD ), INC"
11133_test_jun13_9.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_9.png?,KRYFS POWER COMPONENTS LTD
11133_test_jun13_11.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_11.png?,INDO TECH TRANSFORMERS LIMITED
11133_test_jun13_16.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_16.png?,INDO TECH TRANSFORMERS LIMITED.
11133_test_jun13_17.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_17.png?,INDO TECH TRANSFORMERS LIMITED
11133_test_jun13_20.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_20.png?,TRANSFORMER INDOTECH. S/M
11133_test_jun13_21.png,extract the consignee name in the Packing List document for the document name 11133_test_jun13_21.png?,"INDO TECH TRANSFORMERS LIMITED,"
pdf14_3.png,extract the consignee name in the Packing List document for the document name pdf14_3.png?,M/S : KARMA SOLUTIONS
pdf15_3.png,extract the consignee name in the Packing List document for the document name pdf15_3.png?,EASTERN BANK LIMITED
pdf13_3.png,extract the consignee name in the Packing List document for the document name pdf13_3.png?,M/S SUPER OIL REFINERY
pdf13_4.png,extract the consignee name in the Packing List document for the document name pdf13_4.png?,M/S SUPER OIL REFINERY
pdf13_5.png,extract the consignee name in the Packing List document for the document name pdf13_5.png?,M/S SUPER OIL REFINERY
pdf13_6.png,extract the consignee name in the Packing List document for the document name pdf13_6.png?,M/S SUPER OIL REFINERY
pdf13_7.png,extract the consignee name in the Packing List document for the document name pdf13_7.png?,M/S SUPER OIL REFINERY
pdf13_8.png,extract the consignee name in the Packing List document for the document name pdf13_8.png?,M/S SUPER OIL REFINERY
pdf13_9.png,extract the consignee name in the Packing List document for the document name pdf13_9.png?,M/S SUPER OIL REFINERY
pdf13_10.png,extract the consignee name in the Packing List document for the document name pdf13_10.png?,M/S SUPER OIL REFINERY
pdf13_11.png,extract the consignee name in the Packing List document for the document name pdf13_11.png?,M/S SUPER OIL REFINERY
pdf13_12.png,extract the consignee name in the Packing List document for the document name pdf13_12.png?,M/S SUPER OIL REFINERY
pdf13_13.png,extract the consignee name in the Packing List document for the document name pdf13_13.png?,M/S SUPER OIL REFINERY
pdf13_14.png,extract the consignee name in the Packing List document for the document name pdf13_14.png?,M/S SUPER OIL REFINERY
pdf13_15.png,extract the consignee name in the Packing List document for the document name pdf13_15.png?,M/S SUPER OIL REFINERY
pdf11_3.png,extract the consignee address in the Packing List document for the document name pdf11_3.png?,WOLF HIRTH STRABE 33 71034 BOBLINGEN 
pdf12_3.png,extract the consignee address in the Packing List document for the document name pdf12_3.png?,12838 SATICOY STREET NORTH HOLLYWOOD  CA 91605
11133_test_jun13_20.png,extract the consignee address in the Packing List document for the document name 11133_test_jun13_20.png?,KM 64 VILLAGE
pdf14_3.png,extract the consignee address in the Packing List document for the document name pdf14_3.png?,32 DHARAMJYOT JUHU MUMBAI 49
pdf15_3.png,extract the consignee address in the Packing List document for the document name pdf15_3.png?,TRADE SERVICES DIVISION HEAD OFFICE 10 DILKUSHA CA DHAKA 
pdf13_3.png,extract the consignee address in the Packing List document for the document name pdf13_3.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_4.png,extract the consignee address in the Packing List document for the document name pdf13_4.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_5.png,extract the consignee address in the Packing List document for the document name pdf13_5.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_6.png,extract the consignee address in the Packing List document for the document name pdf13_6.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_7.png,extract the consignee address in the Packing List document for the document name pdf13_7.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_8.png,extract the consignee address in the Packing List document for the document name pdf13_8.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_9.png,extract the consignee address in the Packing List document for the document name pdf13_9.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_10.png,extract the consignee address in the Packing List document for the document name pdf13_10.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_11.png,extract the consignee address in the Packing List document for the document name pdf13_11.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_12.png,extract the consignee address in the Packing List document for the document name pdf13_12.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_13.png,extract the consignee address in the Packing List document for the document name pdf13_13.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_14.png,extract the consignee address in the Packing List document for the document name pdf13_14.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf13_15.png,extract the consignee address in the Packing List document for the document name pdf13_15.png?,HO MS TK BHABAN 2ND FLOOR 13 KAWRAN BAZAR DHAKA 1215 FACTORY SIMRAIL SIDDIRGANJ NARAYANGANJ 
pdf11_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf11_3.png?,INDIA
pdf16_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf16_3.png?,INDIA~SINGAPORE~INDONESIA
pdf12_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf12_3.png?,INDIA
pdf10_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf10_3.png?,INDIA
pdf15_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf15_3.png?,INDIA
pdf13_3.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_3.png?,BANGLADESH
pdf13_4.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_4.png?,BANGLADESH
pdf13_5.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_5.png?,BANGLADESH
pdf13_6.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_6.png?,BANGLADESH
pdf13_7.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_7.png?,BANGLADESH
pdf13_8.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_8.png?,BANGLADESH
pdf13_9.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_9.png?,BANGLADESH
pdf13_10.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_10.png?,BANGLADESH
pdf13_11.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_11.png?,BANGLADESH
pdf13_12.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_12.png?,BANGLADESH
pdf13_13.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_13.png?,BANGLADESH
pdf13_14.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_14.png?,BANGLADESH
pdf13_15.png,extract the country of origin origin of goods in the Packing List document for the document name pdf13_15.png?,BANGLADESH
pdf10_3.png,extract the country of final destination in the Packing List document for the document name pdf10_3.png?,"TUTICORIN , INDIA"
pdf15_3.png,extract the country of final destination in the Packing List document for the document name pdf15_3.png?,"DHAKA , BANGLADESH"
pdf11_3.png,extract the pre carriage by in the Packing List document for the document name pdf11_3.png?,AIR
pdf12_3.png,extract the pre carriage by in the Packing List document for the document name pdf12_3.png?,FEDEX
pdf10_3.png,extract the pre carriage by in the Packing List document for the document name pdf10_3.png?,ROAD
pdf11_3.png,extract the port of loading in the Packing List document for the document name pdf11_3.png?,DELHI
pdf16_3.png,extract the port of loading in the Packing List document for the document name pdf16_3.png?,JAKARTA 
pdf12_3.png,extract the port of loading in the Packing List document for the document name pdf12_3.png?,CHENNAI - 
pdf10_3.png,extract the port of loading in the Packing List document for the document name pdf10_3.png?,BISSAU
11133_test_jun13_12.png,extract the port of loading in the Packing List document for the document name 11133_test_jun13_12.png?,SILVASSA
11133_test_jun13_22.png,extract the port of loading in the Packing List document for the document name 11133_test_jun13_22.png?,SILVASSA
pdf14_3.png,extract the port of loading in the Packing List document for the document name pdf14_3.png?,SHEKOU
pdf15_3.png,extract the port of loading in the Packing List document for the document name pdf15_3.png?,ICICI MUMBAI
pdf11_3.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf11_3.png?,DIRECT PAYMENT
pdf12_3.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf12_3.png?,FOB AIR 30
pdf10_3.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf10_3.png?,"BY SEA | 90 % ON CAD BASIS UPON PRESENTATION OF ORIGINAL DOCUMENTS IN BANK ,"
pdf15_3.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf15_3.png?,"CPT DHAKA , BANGLADESH BANK BRANCH SHREE GANESH CO - OP HSG . PLOT NO . 9 SEC - 1 LIMITED SOCIETY , SHOP N . 14 15 16 400703 SWIFT CODE ICICINBBCTS"
pdf13_3.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf13_3.png?,21302 PAID
pdf13_9.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf13_9.png?,21302 PAID
pdf13_15.png,extract the payment terms terms of delivery & payment in the Packing List document for the document name pdf13_15.png?,21302 PAID
pdf11_3.png,extract the port of discharge in the Packing List document for the document name pdf11_3.png?,BOBLINGEN
pdf16_3.png,extract the port of discharge in the Packing List document for the document name pdf16_3.png?,VISAKHAPATNAM INDA
pdf10_3.png,extract the port of discharge in the Packing List document for the document name pdf10_3.png?,"TUTICORIN , INDIA"
11133_test_jun13_12.png,extract the port of discharge in the Packing List document for the document name 11133_test_jun13_12.png?,KANCHIPURAM
11133_test_jun13_16.png,extract the port of discharge in the Packing List document for the document name 11133_test_jun13_16.png?,KANCHIPURAM
11133_test_jun13_20.png,extract the port of discharge in the Packing List document for the document name 11133_test_jun13_20.png?,KANCHIPURAM SILVASSA
11133_test_jun13_22.png,extract the port of discharge in the Packing List document for the document name 11133_test_jun13_22.png?,KANCHIPURAM
pdf14_3.png,extract the port of discharge in the Packing List document for the document name pdf14_3.png?,NHAVA SHEVA
pdf15_3.png,extract the port of discharge in the Packing List document for the document name pdf15_3.png?,"DHAKA , BANGLADESH"
pdf11_3.png,extract the description of goods in the Packing List document for the document name pdf11_3.png?,100 % VISCOSE WOVEN PRINTED SCARF
pdf16_3.png,extract the description of goods in the Packing List document for the document name pdf16_3.png?,13EAGAA - ID GLACIAL ACRYLIC ACID ( GAA 
pdf12_3.png,extract the description of goods in the Packing List document for the document name pdf12_3.png?,PRECISION COMPOMENTS FOR AIRCRAFT
pdf10_3.png,extract the description of goods in the Packing List document for the document name pdf10_3.png?,DRIED RAW CASHEW NUTS IN SHELLS OF GUINEA BISSAU ORIGIN NEW
11133_test_jun13_9.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_9.png?,LAMINATIONS
11133_test_jun13_12.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_12.png?,TRANSFORMER LAMINATIONS
11133_test_jun13_14.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_14.png?,CRGO TRANSFORMER LAMINATIONS 
11133_test_jun13_16.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_16.png?,CRGO LAMINATION FOR TRANSFORMER
11133_test_jun13_19.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_19.png?,CRGO TRANSFORMER LAMINATIONS 
11133_test_jun13_21.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_21.png?,TRANSFORMER LAMINATIONS/STRIPS
11133_test_jun13_22.png,extract the description of goods in the Packing List document for the document name 11133_test_jun13_22.png?,TRANSFORMER LAMINATIONS 
pdf14_3.png,extract the description of goods in the Packing List document for the document name pdf14_3.png?,TOY - ORIGIN PLASTIC SQUEEZE TOY BARCODE 8904027116039 PLASTIC SQUEEZE TOY BARCODE : 8904027123068 PLASTIC SQUEEZE TOY BARCODE : 8904027131216 PLASTIC SQUEEZE TOY BARCODE : 8904027166010 PLASTIC SQUEEZE TOY PLASTIC SQUEEZE TOY BARCODE PLASTIC SQUEEZE TOY BARCODE
pdf15_3.png,extract the description of goods in the Packing List document for the document name pdf15_3.png?,PHARMACEUTICAL RAW MATERIALS
pdf13_3.png,extract the description of goods in the Packing List document for the document name pdf13_3.png?,"ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" ELIMINATOR SUPPORT 1½ "" X3 "" X7-11¾ ” SPLASH BAR 3/8 "" X1½'X4 ' - 0 AIR SEAL HOT WATER DISTRIBUTION BOX ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 1ST PASS ) LEFT ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 2ND PASS ) LEFT LADDER GRID SUPPORT PLY 3/4 "" X1½ "" X4-0 GRID SUPPORT PLY 3/4 "" X1½ "" X28 "" HOT WATER DISTRIBUTION PLANKS 77 "" X 48 "" PARTITION PLY 4X4'X8 ' - 0 FRP SHEET 9 ' - 0 FRP LOUVERS FRP CORNER ROLL 8 "" X4 "" X8 ' - 0"
pdf13_4.png,extract the description of goods in the Packing List document for the document name pdf13_4.png?,"LOUVER COLUMN DIAGONAL COLUMN 3 "" ELIMINATOR COLUMN 3 ” -3.9/16 ” COLUMN ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT SPLASH BAR 3/8 "" X12'X4 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" GRID SUPPORT PLY 3/4 "" X1½ "" X4 ' - 0 GRID SUPPORT PLY 3/4 "" X1½ "" X28 "" PLANK HOT WATER DISTRIBUTION PLY 77 ” PLANK~NOS NOS"
pdf13_5.png,extract the description of goods in the Packing List document for the document name pdf13_5.png?,"BASE PLATE ANGLE BASE PLATE ANGLE BASE PLATE ' U ' TYPE PATTI 13/4 "" X4 "" SCR CONNECTOR ( PP ) N.R. WASHER 3/8 "" NAME PLATE SHIM SET ' U ' BOLT ½ "" X26 "" WITH NUT COACH SCREW 3/8 "" X5 "" NOZZLE 18 MM DIA. GASKET 8 "" DIA. UNION 1 "" DIA. PIPE CAP 1 "" DIA NIPPLE 1 "" DIA.6 "" TEFLON TAPE ELBOW DIP STICK ASSY OIL LINE SUPPORT ANGLE 2 "" X2 "" X4 "" X "" -5 "" TEE 1 "" DIA. HOSE ASSY 104 "" X1 "" DIA. PIPE 1 "" DIA.X1 ' - 2 ” COACH SCREW 3/8 X 2 "" COACH SCREW 3/8 X 3 "" GASKET 10 """
pdf13_6.png,extract the description of goods in the Packing List document for the document name pdf13_6.png?,"BASE PLATE ANGLE BASE PLATE ANGLE BASE PLATE U TYPE PATTI 13/4 "" X4 "" SCR CONNECTOR ( PP ) N.R. WASHER 3/8 "" NAME PLATE SHIM SET ' U ' BOLT ½ "" X26 "" WITH NUT COACH SCREW 3/8 "" X5 "" NOZZLE 18 MM DIA. GASKET 8 "" DIA. UNION I "" DIA. PIPE CAP 1 "" DIA NIPPLE 1 "" DIA.6 ” TEFLON TAPE ELBOW DIP STICK ASSY OIL LINE SUPPORT ANGLE 2 "" X2 "" X4 "" X "" -5 "" TEE 1 "" DIA. HOSE ASSY 10 "" X1 "" DIA. PIPE 1 "" DIA.X1 ' - 2 ” COACH SCREW 3/8 X 2 "" COACH SCREW 3/8 X 3 "" GASKET 10 """
pdf13_7.png,extract the description of goods in the Packing List document for the document name pdf13_7.png?,"S.S.304 NAILS 3½ "" S.S.304 NAILS 3 "" S.S.304 NAILS 2 "" S.S.304 NAILS 2 "" SS - 304 M - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS 304 M - BOLT SS 304 BOLT SS - 304 ' U - BOLT SS - 304 LOCK WASHER 5/8 "" DIA SS - 304 "" DIA"
pdf13_8.png,extract the description of goods in the Packing List document for the document name pdf13_8.png?,"ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" ELIMINATOR SUPPORT 1½ "" X3 "" X7 "" -11¾ ” SPLASH BAR 3/8 "" X1/2'X4 ' - 0 AIR SEAL HOT WATER DISTRIBUTION BOX ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 1ST PASS ) LEFT ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT ELIMINATOR FRAME ASSY. ( 2ND PASS ) LEFT LADDER GRID SUPPORT PLY 3/4 "" X12 "" X4-0 GRID SUPPORT PLY 3/4 "" X1/2 "" X28 "" HOT WATER DISTRIBUTION PLANKS 77 "" X 48 "" PARTITION PLY 4 ” X4'X8 ' - 0 FRP SHEET 9 ' - 0 FRP LOUVERS FRP CORNER ROLL 8 "" X4 "" X8 ' - 0"
pdf13_9.png,extract the description of goods in the Packing List document for the document name pdf13_9.png?,"LOUVER COLUMN DIAGONAL COLUMN ELIMINATOR COLUMN 3 ” X4 X9 ' 3.9/16 ” ELIMINATOR FRAME ASSY. ( 1ST PASS ) RIGHT NOS ELIMINATOR FRAME ASSY. ( 2ND PASS ) RIGHT 5.00 NOS SPLASH BAR 3/8 "" X1/2'X4 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X6 ' - 0 ELIMINATOR BLADE 3/8 "" X3 "" X4 "" -9 "" PLY 3/4 "" X1½ "" X4 ' 1/4 "" HOT WATER DISTRIBUTION PLY 77 "" PLANK"
pdf13_10.png,extract the description of goods in the Packing List document for the document name pdf13_10.png?,"BASE PLATE ANGLE BASE PLATE ANGLE BASE PLATE ' U ' TYPE PATTI 1/4 "" X4 "" SCR CONNECTOR ( PP ) N.R. WASHER 3/8 "" NAME PLATE SHIM SET ' U ' BOLT ½ "" X26 "" WITH NUT COACH SCREW 3/8 "" X5 "" NOZZLE 18 MM DIA. GASKET 8 "" DIA. UNION 1 ** DIA. PIPE CAP 1 "" DIA NIPPLE 1 "" DIA.6 "" TEFLON TAPE ELBOW DIP STICK ASSY OIL LINE SUPPORT ANGLE 2 "" X2 "" X4 "" X` - 5 ” TEE 1 "" DIA. HOSE ASSY 10 "" X1 "" DIA. PIPE 1 "" DIA.X1 ' - 2 "" COACH SCREW 3/8 X 2 "" COACH SCREW 3/8 X 3 "" GASKET 10 ""~04 ROLL"
pdf13_11.png,extract the description of goods in the Packing List document for the document name pdf13_11.png?,"S.S.304 NAILS 3½ "" S.S.304 NAILS 3 "" S.S.304 NAILS 2½ "" S.S.304 NAILS 2 "" SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - BOLT SS - 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 BOLT SS - 304 - BOLT SS - 304 - BOLT SS - 304 U - BOLT SS - 304 LOCK WASHER 5/8 "" DIA "" DIA 3/8 "" DIA ¼ "" DIA"
